weight	1
cursed	true
detail	The ring is completely rusted and dirty. Utterly worthless, but once you put it on, you can't take it off.

name	守りの腕輪
displayName	Bracelet of Protection
rank	15
price	11000
type	ring
part	pocket
img	bracelet_copper
weight	2
defense	5
detail	Bracelet clad in mystical power. Increases defense.

name	結界の腕輪
displayName	Bracelet of Warding
rank	42
price	345000
type	ring
part	pocket
img	bracelet_cyan
weight	2
defense	2
resist	火,冷,雷,聖,邪,毒
detail	Bangle wrapped in a barrier. Increases resistance to magic.

name	師範の腕輪
displayName	Master's Bracelet
rank	40
price	323000
type	ring
part	pocket
img	bracelet_gold
weight	2
defense	2
times	1
detail	A bracelet worn by a legendary martial arts master which increases the number of attacks.

name	水の腕輪
displayName	Water Bangle
rank	1
price	9000
type	ring
part	pocket
img	bracelet_blue
weight	2
block	冷
event	true
detail	Bracelet with the blessing of water. Allows breathing underwater.

name	パワーブレスレット
displayName	Power Bracelet
rank	1
type	ring
part	pocket
img	bracelet_star
weight	2
power	6
defense	2
event	true
detail	When equipped with this mysterious strength imbuing bracelet, you'll be able to push heavy objects.

name	銀のアンク
displayName	Silver Ankh
rank	15
price	9500
type	amulet
part	pocket
img	amulet_ankh_silver
weight	1
resist	火,冷,雷
detail	Wearing it strengthens your protection against magic.

name	金のアンク
displayName	Gold Ankh
rank	25
price	55000
type	amulet
part	pocket
img	amulet_ankh_gold
weight	1
skill	無効化
detail	When worn, there is a chance that magic will be nullified.

name	闇のネックレス
displayName	Dark Necklace
rank	78
price	8400000
type	necklace
part	pocket
img	necklace_black
weight	1
skill	死のブレス
detail	Necklace with a jet-black jewel full of evil power. When equipped, Breath of Death can be used.

name	貝のお守り
displayName	Shell Charm
rank	18
price	20000
type	amulet
part	pocket
img	amulet_shell
weight	1
skill	潜水
detail	Shell amulet with mystic powers. Allows breathing underwater

name	天使のはね
displayName	Angel Wings
rank	48
price	700000
type	amulet
part	pocket
img	amulet_feather
weight	1
skill	浮遊
detail	Mysterious feather that lets you float in the air.

name	統率者のメダル
displayName	Commander Medal
type	amulet
part	pocket
img	amulet_hex
event	true
piety	5
block	魅了
detail	Proof that the bearer has special qualifications to lead a party.<r><c>※Story mode only

name	学びのメダル
displayName	Medal of Learning
rank	70
price	5500000
type	amulet
part	pocket
img	amulet_medal_bronze
weight	1
strong	100
luck	5
skill	習得
detail	A dream medal that increases experience points earned in battle.

name	加護のメダル
displayName	Medal of Blessing
rank	77
price	7200000
type	amulet
part	pocket
img	amulet_medal_silver
weight	1
defense	99
strong	100
block	火,冷,雷,聖,邪,全異常
skill	浮遊,潜水,耐熱,物理無効,無効化完全
detail	A medal with miraculous power to protect you from everything.

name	強者のメダル
displayName	Medal of Strength
rank	85
price	9900000
type	amulet
part	pocket
img	amulet_medal_gold
weight	1
strong	100
times	10
power	30
speed	30
luck	30
skill	死亡,反撃
detail	Miraculous medal that allows you to slaughter your enemies with overwhelming force.

name	ガーネットの魔石
displayName	Garnet Magic Stone
type	amulet
part	pocket
img	amulet_garnet
weight	1
event	true
block	眠り
detail	One of 12 magic stones needed to summon the god Polaris.

name	アメジストの魔石
displayName	Amethyst Magic Stone
type	amulet
part	pocket
img	amulet_amethyst
weight	1
event	true
block	魅了
detail	One of 12 magic stones needed to summon the god Polaris.

name	アクアマリンの魔石
displayName	Aquamarine Magic Stone
type	amulet
part	pocket
img	amulet_aquamarine
weight	1
event	true
block	毒
skill	潜水
detail	One of 12 magic stones needed to summon the god Polaris.

name	ダイアモンドの魔石
displayName	Diamond Magic Stone
type	amulet
part	pocket
img	amulet_diamond
weight	1
event	true
block	混乱
skill	物理無効
detail	One of 12 magic stones needed to summon the god Polaris.

name	エメラルドの魔石
displayName	Emerald Magic Stone
type	amulet
part	pocket
img	amulet_emerald
weight	1
event	true
block	死亡
detail	One of 12 magic stones needed to summon the god Polaris.

name	ムーンストーンの魔石
displayName	Moonstone Magic Stone
type	amulet
part	pocket
img	amulet_moonstone
weight	1
event	true
block	邪,ドレイン
skill	無効化完全
detail	One of 12 magic stones needed to summon the god Polaris.

name	ルビーの魔石
displayName	Ruby Magic Stone
type	amulet
part	pocket
img	amulet_ruby
weight	1
event	true
block	冷,凍結
detail	One of 12 magic stones needed to summon the god Polaris.

name	ペリドットの魔石
displayName	Peridot Magic Stone
type	amulet
part	pocket
img	amulet_peridot
weight	1
event	true
block	麻痺
detail	One of 12 magic stones needed to summon the god Polaris.

name	サファイアの魔石
displayName	Sapphire Magic Stone
type	amulet
part	pocket
img	amulet_sapphire
weight	1
event	true
block	火
skill	耐熱
detail	One of 12 magic stones needed to summon the god Polaris.

name	オパールの魔石
displayName	Opal Magic Stone
type	amulet
part	pocket
img	amulet_opal
weight	1
event	true
block	雷
detail	One of 12 magic stones needed to summon the god Polaris.

name	トパーズの魔石
displayName	Topaz Magic Stone
type	amulet
part	pocket
img	amulet_topaz
weight	1
event	true
block	石化
detail	One of 12 magic stones needed to summon the god Polaris.

name	ラピスラズリの魔石
displayName	Lapis Lazuli Magic Stone
price	1500000
type	amulet
part	pocket
img	amulet_lapislazuli
weight	1
event	true
block	気絶
detail	One of 12 magic stones needed to summon the god Polaris.

name	オブシダンの魔石
displayName	Obsidian Magic Stone
type	amulet
part	pocket
img	amulet_obsidian
weight	1
event	true
block	聖
detail	One of 12 magic stones needed to summon the god Polaris.

; 以下は食事メニュー

name	ローストビーフ
displayName	Roast Beef
type	dish
price	1500
weight	230
love	1
detail	beef

name	アボカドのサラダ
displayName	Avocado Salad
type	dish
price	1200
weight	200
love	1
detail	vegetable

name	鶏の唐揚げ（レモン汁がけ）
displayName	Fried Chicken with Lemon
type	dish
price	980
weight	240
love	1
detail	chickenWithLemon

name	ウインナー
displayName	Sausage
type	dish
price	780
weight	180
love	1
detail	poke

name	スモークベーコン
displayName	Smoked Bacon
type	dish
price	680
weight	150
love	1
detail	poke

name	すね肉の煮込み
displayName	Braised Shank
type	dish
price	1580
weight	220
love	1
detail	beef

name	ポテトフライ
displayName	Fries
type	dish
price	480
weight	160
love	1
detail	vegetable

name	ウツボの蒲焼き
displayName	Broiled Eel
type	dish
price	2260
weight	180
love	1
detail	fish

name	真鯛のアクアパッツァ
displayName	Sea Bream Aquapazza
type	dish
price	2850
weight	240
love	1
detail	fish

name	サーモンのカルパッチョ
displayName	Salmon Carpaccio
type	dish
price	2280
weight	170
love	1
detail	fish

name	ムール貝のパスタ
displayName	Pasta with Mussels
type	dish
price	2500
weight	300
love	1
detail	fish

name	山鳥のグリル
displayName	Grilled Wild Bird
type	dish
price	3300
weight	280
love	1
detail	chicken

name	山菜のスープ
displayName	Wild Vegetable Soup
type	dish
price	1280
weight	200
love	1
detail	vegetable

name	山賊焼き
displayName	Large Fried Chicken
type	dish
price	3580
weight	480
love	1
detail	beef

name	ビーフジャーキー
displayName	Beef Jerky
type	dish
price	1400
weight	250
love	0
detail	beef

name	仔牛のシチュー
displayName	Veal Stew
type	dish
price	2780
weight	260
love	1
detail	beef

name	豆のスープ
displayName	Bean Soup
type	dish
price	580
weight	150
love	0
detail	vegetable

name	サーロインステーキ
displayName	Sirloin Steak
type	dish
price	6500
weight	550
love	2
detail	beef

name	鮭のムニエル
displayName	Salmon Meuniere
type	dish
price	1980
weight	230
love	1
detail	fish

name	海老と蟹のビスク
displayName	Shrimp and Crab Bisque
type	dish
price	2480
weight	210
love	1
detail	fish

name	メロン
displayName	Melon
type	dish
price	2480
weight	160
love	1
detail	fruits

name	モンブラン
displayName	Mont Blanc
type	dish
price	1280
weight	200
love	1
detail	cake

name	ホットケーキ
displayName	Pancakes
type	dish
price	1000
weight	180
love	0
detail	cake

name	マスカット
displayName	Muscat Grape
type	dish
price	3580
weight	180
love	1
detail	fruits

name	オレンジのカクテル
displayName	Orange Cocktail
type	dish
price	1480
weight	100
love	1
detail	liquor

name	クラフトビール
displayName	Craft Beer
type	dish
price	1580
weight	100
love	1
detail	liquor

name	ココナッツリキュール
displayName	Coconut Liqueur
type	dish
price	2300
weight	100
love	1
detail	liquor

name	山葡萄のワイン
displayName	Wild Grape Wine
type	dish
price	3500
weight	100
love	1
detail	liquor

name	バーボン
displayName	Bourbon
type	dish
price	3600
weight	100
love	0
detail	liquor

name	最高級シャンパン
displayName	Finest Champagne
type	dish
price	100000
weight	100
love	6
detail	liquor

; ※魔石について
;  ターコイズはこの世界にトルコがないのでボツ
;  タンザナイトはこの世界にタンザニアがないのでボツ
;  アレキサンドライトはこの世界にアレキサンダー大王がいないのでボツ
;  トルマリンは入浴剤を思い浮かべるのでボツ

; ※その他ボツにしたアイテム名
; フランシスカはこの世界にフランスがないのでボツ
; バーゼライトはこの世界にバーゼル（スイス）がないのでボツ

; ※迷ったけどあえて採用したアイテム
; トンファーは琉球の武器だけど見た目が面白くなるので採用
; クラフトビールと言うと幅が広すぎるがビールに疎い人にスタイル名を見せても分からないので採用
